index	speaker	text	voice_cue	bank_name	subsong_index	wav_file	script_path	line_no	voice_line_no	acb_path
53	燐羽	絶対それだけじゃない……ほら、\nあいつら、学園内で人喰いクマを\n見つけたような顔してる。	sud_vo_adv_csprt-3-0097_02_krnh-005	sud_vo_adv_csprt-3-0097_02	9	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_csprt-3-0097_02_krnh-005\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233343534/76e393efbcf469585dba60b08585cd5d	98	106	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523132393435/8e43594de7096dec541f90ac458dd6a3
54	燐羽	手毬でしょ。	sud_vo_adv_csprt-3-0097_02_krnh-006	sud_vo_adv_csprt-3-0097_02	10	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_csprt-3-0097_02_krnh-006\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233343534/76e393efbcf469585dba60b08585cd5d	126	132	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523132393435/8e43594de7096dec541f90ac458dd6a3
55	燐羽	聞こえてるんだけど！？	sud_vo_adv_csprt-3-0097_02_krnh-007	sud_vo_adv_csprt-3-0097_02	11	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_csprt-3-0097_02_krnh-007\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233343534/76e393efbcf469585dba60b08585cd5d	137	142	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523132393435/8e43594de7096dec541f90ac458dd6a3
56	燐羽	まったく……相変わらずっていうか。\n懐かしい気分。	sud_vo_adv_csprt-3-0097_02_krnh-008	sud_vo_adv_csprt-3-0097_02	12	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_csprt-3-0097_02_krnh-008\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233343534/76e393efbcf469585dba60b08585cd5d	146	147	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523132393435/8e43594de7096dec541f90ac458dd6a3
57	燐羽	こっちの台詞。	sud_vo_adv_csprt-3-0097_02_krnh-009	sud_vo_adv_csprt-3-0097_02	13	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_csprt-3-0097_02_krnh-009\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233343534/76e393efbcf469585dba60b08585cd5d	172	178	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523132393435/8e43594de7096dec541f90ac458dd6a3
58	燐羽	手毬ぃ～、先輩風を吹かせているみたい\nじゃない。かっこいい～。	sud_vo_adv_dear_ttmr_030_krnh-001	sud_vo_adv_dear_ttmr_030	12	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-001\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	266	270	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
59	燐羽	ええ、さっきからずーっと。\n……可愛い後輩たちね。	sud_vo_adv_dear_ttmr_030_krnh-002	sud_vo_adv_dear_ttmr_030	13	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-002\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	291	296	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
60	燐羽	そ。……どこかで聞いたような話。	sud_vo_adv_dear_ttmr_030_krnh-003	sud_vo_adv_dear_ttmr_030	14	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-003\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	318	321	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
61	燐羽	ったく、いまの手毬をさっきの子たちに\n見せてあげたい。	sud_vo_adv_dear_ttmr_030_krnh-004	sud_vo_adv_dear_ttmr_030	15	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-004\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	338	341	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
62	燐羽	予選ですこし調子が良かったくらいで\n舞い上がっちゃって、ばっかみたい。	sud_vo_adv_dear_ttmr_030_krnh-005	sud_vo_adv_dear_ttmr_030	16	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-005\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	347	348	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
63	燐羽	アイドルなら、もっと向上心を――……	sud_vo_adv_dear_ttmr_030_krnh-006	sud_vo_adv_dear_ttmr_030	17	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-006\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	349	354	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
64	燐羽	………………………………………………	sud_vo_adv_dear_ttmr_030_krnh-007	sud_vo_adv_dear_ttmr_030	18	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-007\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	372	376	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
65	燐羽	なんでもない！	sud_vo_adv_dear_ttmr_030_krnh-008	sud_vo_adv_dear_ttmr_030	19	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-008\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	389	392	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
66	燐羽	ゴホン！　そんなことは\nどうでもいいのよ。	sud_vo_adv_dear_ttmr_030_krnh-009	sud_vo_adv_dear_ttmr_030	20	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-009\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	397	398	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
67	燐羽	今日は、手毬と美鈴に、\n嫌がらせをしにきたの。	sud_vo_adv_dear_ttmr_030_krnh-010	sud_vo_adv_dear_ttmr_030	21	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-010\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	402	405	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
68	燐羽	ハ、つまんない反応。	sud_vo_adv_dear_ttmr_030_krnh-011	sud_vo_adv_dear_ttmr_030	22	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-011\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	420	423	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
69	燐羽	愛知に新しくアイドルのトレーニング\n施設ができたの、しってる？	sud_vo_adv_dear_ttmr_030_krnh-012	sud_vo_adv_dear_ttmr_030	23	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-012\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	427	428	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
70	燐羽	あなたとの再勝負が終わってから、\nずぅ……っとあそこで特訓していたの。	sud_vo_adv_dear_ttmr_030_krnh-013	sud_vo_adv_dear_ttmr_030	24	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-013\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	437	442	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
71	燐羽	――咲季お姉ちゃんと。	sud_vo_adv_dear_ttmr_030_krnh-014	sud_vo_adv_dear_ttmr_030	25	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-014\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	445	448	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
72	燐羽	ックク……いいリアクション。\nそういう顔が見たかったの。	sud_vo_adv_dear_ttmr_030_krnh-015	sud_vo_adv_dear_ttmr_030	26	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-015\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	466	469	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
73	燐羽	いまの咲季お姉ちゃんは、歴代の\n『プリマステラ』にだってきっと負けないわ。	sud_vo_adv_dear_ttmr_030_krnh-016	sud_vo_adv_dear_ttmr_030	27	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-016\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	472	473	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
74	燐羽	この先『セレクション』で当たったら――\nご愁傷様。あなた、負けちゃうかもね。	sud_vo_adv_dear_ttmr_030_krnh-017	sud_vo_adv_dear_ttmr_030	28	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-017\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	482	483	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
75	燐羽	じゃあね、手毬。\nせいぜい私を恨みなさい。	sud_vo_adv_dear_ttmr_030_krnh-018	sud_vo_adv_dear_ttmr_030	29	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_030_krnh-018\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5233363834/9f01334b62df6b1a4d1cc6b2f27dab3e	490	493	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/6/5239383536/53e6b8d2beca09d971be16fd4e52d1b8
76	燐羽	手毬ぃ～～、\nずいぶん疲れているみたいじゃない？	sud_vo_adv_dear_ttmr_026_krnh-001	sud_vo_adv_dear_ttmr_026	7	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-001\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	251	257	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
77	燐羽	そんなザマで大丈夫？	sud_vo_adv_dear_ttmr_026_krnh-002	sud_vo_adv_dear_ttmr_026	8	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-002\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	261	262	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
78	燐羽	……驚いた。	sud_vo_adv_dear_ttmr_026_krnh-003	sud_vo_adv_dear_ttmr_026	9	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-003\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	300	301	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
79	燐羽	すごいじゃない……手毬のくせに。	sud_vo_adv_dear_ttmr_026_krnh-004	sud_vo_adv_dear_ttmr_026	10	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-004\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	304	307	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
80	燐羽	……ハ。	sud_vo_adv_dear_ttmr_026_krnh-005	sud_vo_adv_dear_ttmr_026	11	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-005\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	325	326	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
81	燐羽	はじめて会った日のこと、覚えている？	sud_vo_adv_dear_ttmr_026_krnh-006	sud_vo_adv_dear_ttmr_026	12	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-006\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	331	332	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
82	燐羽	どう？　憧れを追い越した気分は？	sud_vo_adv_dear_ttmr_026_krnh-007	sud_vo_adv_dear_ttmr_026	13	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-007\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	352	353	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
83	燐羽	――なら、よかった。	sud_vo_adv_dear_ttmr_026_krnh-008	sud_vo_adv_dear_ttmr_026	14	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-008\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	374	376	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
84	燐羽	美鈴もでしょ。心配そうにしてたから、\n早く会いに行ってあげなさい。	sud_vo_adv_dear_ttmr_026_krnh-009	sud_vo_adv_dear_ttmr_026	15	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-009\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	387	388	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
85	燐羽	面倒な特訓に付き合うのも、\nようやくこれでおしまい。	sud_vo_adv_dear_ttmr_026_krnh-010	sud_vo_adv_dear_ttmr_026	16	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-010\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	393	394	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
86	燐羽	――ほんっと、\nいい加減にしてほしいわ。	sud_vo_adv_dear_ttmr_026_krnh-011	sud_vo_adv_dear_ttmr_026	17	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-011\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	446	451	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
87	燐羽	あぁ疲れた。もう最悪。せいせいする。\nしばらく会いたくない。	sud_vo_adv_dear_ttmr_026_krnh-012	sud_vo_adv_dear_ttmr_026	18	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-012\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	458	459	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
88	燐羽	なに？　まだなにかあるの？	sud_vo_adv_dear_ttmr_026_krnh-013	sud_vo_adv_dear_ttmr_026	19	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-013\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	469	470	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
89	燐羽	……………………ハァ。	sud_vo_adv_dear_ttmr_026_krnh-014	sud_vo_adv_dear_ttmr_026	20	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-014\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	484	485	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
90	燐羽	ったく……手毬ごときに、\nこう何度も負けちゃうんじゃあね……	sud_vo_adv_dear_ttmr_026_krnh-015	sud_vo_adv_dear_ttmr_026	21	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-015\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	488	491	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
91	燐羽	もうほんのすこしだけ。あなたに勝てる\n程度まで……レッスンするわ。	sud_vo_adv_dear_ttmr_026_krnh-016	sud_vo_adv_dear_ttmr_026	22	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-016\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	494	495	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
92	燐羽	見間違いでしょ、ばぁか。	sud_vo_adv_dear_ttmr_026_krnh-017	sud_vo_adv_dear_ttmr_026	23	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_026_krnh-017\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5234363134/881e60544e16f09529856517e0641977	508	509	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130383039/f53d1f166c5fe344a49c9ee11184d251
93	燐羽	私たちに勝っておいて、他のアイドルに\n負けるなんて……	sud_vo_adv_dear_ttmr_035_krnh-001	sud_vo_adv_dear_ttmr_035	6	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-001\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	411	413	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
94	燐羽	ありえないでしょう、ねえ？	sud_vo_adv_dear_ttmr_035_krnh-002	sud_vo_adv_dear_ttmr_035	7	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-002\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	420	421	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
95	燐羽	義理で観に来てあげたわよ、手毬。\n今日だけ応援してあげる。	sud_vo_adv_dear_ttmr_035_krnh-003	sud_vo_adv_dear_ttmr_035	8	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-003\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	431	433	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
96	燐羽	見なさい。久しぶりに、\n物販でグッズ買っちゃった♪	sud_vo_adv_dear_ttmr_035_krnh-004	sud_vo_adv_dear_ttmr_035	9	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-004\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	444	445	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
97	燐羽	ぷっ……なぁに？	sud_vo_adv_dear_ttmr_035_krnh-005	sud_vo_adv_dear_ttmr_035	10	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-005\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	459	460	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
98	燐羽	ククク……それは……だって、\n美鈴も応援するし？	sud_vo_adv_dear_ttmr_035_krnh-006	sud_vo_adv_dear_ttmr_035	11	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-006\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	486	487	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
99	燐羽	失礼ね。黄色も買ったわ。	sud_vo_adv_dear_ttmr_035_krnh-007	sud_vo_adv_dear_ttmr_035	12	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-007\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	504	505	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
100	燐羽	あるある。別にアイドルを何人\n応援したっていいんでしょ？	sud_vo_adv_dear_ttmr_035_krnh-008	sud_vo_adv_dear_ttmr_035	13	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-008\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	528	531	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
101	燐羽	あなたがそう言ったんじゃない。\n涙ながらに。	sud_vo_adv_dear_ttmr_035_krnh-009	sud_vo_adv_dear_ttmr_035	14	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-009\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	536	537	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
102	燐羽	あっおバカ。	sud_vo_adv_dear_ttmr_035_krnh-010	sud_vo_adv_dear_ttmr_035	15	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-010\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	553	554	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
103	燐羽	あ～……うっとうしい。\nすこしは落ち着きなさい。	sud_vo_adv_dear_ttmr_035_krnh-011	sud_vo_adv_dear_ttmr_035	16	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-011\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	572	573	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
104	燐羽	手毬。\nトップアイドルを決めるステージ……	sud_vo_adv_dear_ttmr_035_krnh-012	sud_vo_adv_dear_ttmr_035	17	C:\Repositories\GakumasuVoice\output\rinha\items\sud_vo_adv_dear_ttmr_035_krnh-012\voice.wav	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/5235343534/905f1855e73087d1e682a210208ab2b5	578	580	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/4/523133333034/780defd735eb8b4e7eac80ea389bd92f
